car1	RADAR	-1.49546	4.00522	5.57145	-0.00874289	-0.0434294	5.31812
car1	LIDAR	-1.49546	4.00522	5.57145	-0.00874289	-0.0434294	0.852855
car2	RADAR	15.2707	-3.98552	-5.97462	-0.0117154	-0.00924913	4.00249
car2	LIDAR	15.2707	-3.98552	-5.97462	-0.0117154	-0.00924913	1.29207
car3	RADAR	-9.11743	0.7863	3.75975	0.522626	0.376391	4.63671
car3	LIDAR	-9.11743	0.7863	3.75975	0.522626	0.376391	0.684351
car1	RADAR	-1.31043	4.00399	5.62393	-0.0159021	-0.0644481	1.08017
car1	LIDAR	-1.31043	4.00399	5.62393	-0.0159021	-0.0644481	0.938759
car2	RADAR	15.0588	-3.97016	-6.114	-0.0191706	-0.02209	1.11616
car2	LIDAR	15.0588	-3.97016	-6.114	-0.0191706	-0.02209	1.08742
car3	RADAR	-8.99915	0.863274	4.01411	0.536657	0.370195	2.61072
car3	LIDAR	-8.99915	0.863274	4.01411	0.536657	0.370195	0.46887
car1	RADAR	-1.10383	3.99793	5.73753	-0.0213666	-0.0755457	2.97249
car1	LIDAR	-1.10383	3.99793	5.73753	-0.0213666	-0.0755457	3.31081
car2	RADAR	14.8701	-3.98285	-6.13122	-0.012199	-0.0105868	1.86464
car2	LIDAR	14.8701	-3.98285	-6.13122	-0.012199	-0.0105868	3.2018
car3	RADAR	-8.87085	0.899192	4.11513	0.518316	0.324418	4.00365
car3	LIDAR	-8.87085	0.899192	4.11513	0.518316	0.324418	4.20902
car1	RADAR	-0.977156	3.99263	5.43652	-0.0302737	-0.0917121	1.23307
car1	LIDAR	-0.977156	3.99263	5.43652	-0.0302737	-0.0917121	5.4553
car2	RADAR	14.6495	-3.95354	-6.17684	-0.0261782	-0.0327509	0.927137
car2	LIDAR	14.6495	-3.95354	-6.17684	-0.0261782	-0.0327509	5.71007
car3	RADAR	-8.76464	0.958097	4.20376	0.521211	0.30649	3.19055
car3	LIDAR	-8.76464	0.958097	4.20376	0.521211	0.30649	4.82979
car1	RADAR	-0.769271	3.99494	5.56079	-0.0259882	-0.0747984	2.67374
car1	LIDAR	-0.769271	3.99494	5.56079	-0.0259882	-0.0747984	0.516193
car2	RADAR	14.4459	-3.98597	-6.11026	-0.00655602	0.00253981	2.38239
car2	LIDAR	14.4459	-3.98597	-6.11026	-0.00655602	0.00253981	0.906793
car3	RADAR	-8.64896	1.00186	4.19208	0.513316	0.278849	2.42438
car3	LIDAR	-8.64896	1.00186	4.19208	0.513316	0.278849	1.62013
car1	RADAR	-0.596732	3.99019	5.47838	-0.0247949	-0.0603364	0.5728
car1	LIDAR	-0.596732	3.99019	5.47838	-0.0247949	-0.0603364	0.349681
car2	RADAR	14.2372	-4.00282	-6.06271	0.00411007	0.0213746	0.42796
car2	LIDAR	14.2372	-4.00282	-6.06271	0.00411007	0.0213746	0.704347
car3	RADAR	-8.53461	1.03028	4.15083	0.495829	0.238302	0.718876
car3	LIDAR	-8.53461	1.03028	4.15083	0.495829	0.238302	1.61127
car1	RADAR	-0.420572	3.97427	5.43295	-0.0305323	-0.0630029	3.16341
car1	LIDAR	-0.420572	3.97427	5.43295	-0.0305323	-0.0630029	1.30837
car2	RADAR	14.0346	-4.00436	-6.09419	0.00483916	0.0208598	3.98136
